"","ID","knownState","jp_normed","htv","rajp","delt_d","divenum","stime","ad"
"1262","1254",7,57.5015807139733,0.542730213272444,-1.11487583845869,1.2089489600374,1254,1598883986.14,14.7108656079408
"1263","1254",7,43.2962251648777,0.490767155330338,0.362577646597223,1.2622282327246,1254,1598883988.14,15.9730938406654
"1264","1254",7,29.0554211906773,0.630959898108929,0.50581889431366,1.2322842060229,1254,1598883990.14,17.2053780466883
"1265","1254",7,15.3802889740255,0.395201684164618,-0.0378609499365119,1.0554839460474,1254,1598883992.14,18.2608619927357
"1266","1254",7,13.2938757032733,0.508055633695168,0.00423483567669512,0.885225563636801,1254,1598883994.14,19.1460875563725
"1267","1254",7,9.70233535653069,0.583532532340301,-0.0990465977482416,0.907138217530399,1254,1598883996.14,20.0532257739029
"1268","1254",7,6.96055255774311,0.841606673112549,0.0681533172865773,1.1946166461829,1254,1598883998.14,21.2478424200858
"1269","1254",7,13.0667188727171,0.605463689007092,0.169145086088778,1.427909045475,1254,1598884000.14,22.6757514655608
"1270","1254",7,8.85845291111693,0.407869228391307,0.289342312275286,1.5554337423781,1254,1598884002.14,24.2311852079389
"1271","1254",7,8.10597538119494,0.249821297027999,0.258732397812042,1.502645122086,1254,1598884004.14,25.7338303300249
"1272","1254",7,7.12117925473133,0.314995349762469,0.153611022178514,1.3526109487068,1254,1598884006.14,27.0864412787317
"1273","1254",7,7.21244981529739,0.298088895089454,-0.00428583895397374,1.0846904071898,1254,1598884008.14,28.1711316859215
"1274","1254",7,10.6904670112608,1.3935190685622,0.558962433592274,0.664281156179399,1254,1598884010.14,28.8354128421009
"1275","1254",7,17.1511275373854,1.18188920775209,0.159434848676095,0.3952999627531,1254,1598884012.14,29.230712804854
"1276","1254",7,24.0272873728788,1.14251005664913,0.125833983332963,0.741098817187599,1254,1598884014.14,29.9718116220416
"1277","1254",7,19.4197459569442,0.79804485925128,0.276293014140578,1.3620826118347,1254,1598884016.14,31.3338942338763
"1278","1254",7,13.5884058704733,0.381460309565554,0.334099262115304,1.4779505205102,1254,1598884018.14,32.8118447543865
"1279","1254",7,9.53580041831865,0.224237344308481,-0.0466957944213737,1.5033254465897,1254,1598884020.14,34.3151702009762
"1280","1254",7,8.05157547024198,0.427370323831203,0.0889794179065004,1.50593749905961,1254,1598884022.14,35.8211077000358
"1281","1254",7,9.38042577583359,0.455178114736751,-0.0126779006914986,1.4366079448345,1254,1598884024.14,37.2577156448703
"1282","1254",7,8.79657699062312,0.262659659045244,-0.0312367072010933,1.4067586951105,1254,1598884026.14,38.6644743399808
